,sensor,agg,axis,feature_name,fi_all,fi_dynamic,fi_standing,fi_sitting,fi_laying,fi_walking,fi_walking_up,fi_walking_down
37,tBodyAcc,correlation(),"X,Y","tBodyAcc-correlation()-X,Y",0.005558285999877396,2.203211820336013e-05,0.0010457016588648169,0.0028010567922503887,0.00038732283494748344,0.015131924032264488,0.004821952443556681,0.0022688577763337217
38,tBodyAcc,correlation(),"X,Z","tBodyAcc-correlation()-X,Z",0.0011705904117007442,0.0,0.0008612942076586445,0.0033279980395498365,0.0002641611218339488,0.0008272718055557086,0.0012633914522081333,0.0012792871455942789
39,tBodyAcc,correlation(),"Y,Z","tBodyAcc-correlation()-Y,Z",0.0021171314956748948,0.0,0.0025621225698762673,0.0029903972966716773,0.009448066700080415,0.00033587954306216173,0.0006155664729259318,0.0007307994035735033
40,tGravityAcc,mean(),X,tGravityAcc-mean()-X,0.023332804930884334,5.737081070949647e-05,0.01147846402476867,0.03106616672511658,0.07362867205852175,0.0017092479672806379,0.0025777798602423436,0.0008761240084516833
41,tGravityAcc,mean(),Y,tGravityAcc-mean()-Y,0.023790135343972632,4.931001683865073e-05,0.06540080206895536,0.03648886650438752,0.043926339910075586,0.00026042728963775094,0.023689799897900907,0.004970741084987119
42,tGravityAcc,mean(),Z,tGravityAcc-mean()-Z,0.009839727521446451,0.00010718663064278581,0.026058981830472568,0.009371629953982387,0.030741841465950732,0.0005038939746032935,0.002431548767947605,0.0007630865775679777
43,tGravityAcc,std(),X,tGravityAcc-std()-X,0.000632841076999006,0.0,0.005205296144241009,0.0004731587580129734,0.0022055788806407935,0.005346150327471151,0.0007800015194221775,0.00018303149544844966
44,tGravityAcc,std(),Y,tGravityAcc-std()-Y,0.0007701216046158859,1.0485985450732294e-05,0.0021836950952111335,0.0007921141779510764,0.0009020011450991234,0.0038166739506204196,0.0004997037653845523,0.0002923159023555146
45,tGravityAcc,std(),Z,tGravityAcc-std()-Z,0.00026600930556482615,1.9712728047265663e-05,0.00016768373549293106,0.00012551669734526565,0.0009197881865204001,0.001963655772955202,0.0006740152397014481,8.113727746286374e-05
46,tGravityAcc,mad(),X,tGravityAcc-mad()-X,0.0010476771922873452,7.896031149032121e-05,0.0018754186738138287,0.0004739176453203745,0.00381678503189472,0.0015761176605605354,0.0003164818144739346,0.000313979022011135
47,tGravityAcc,mad(),Y,tGravityAcc-mad()-Y,0.00019578044977034762,0.0,0.0006057761236189653,0.0007614127463833746,0.00013520864289078463,0.0020951610059416685,0.0003958797605663129,0.0006427012529739725
48,tGravityAcc,mad(),Z,tGravityAcc-mad()-Z,0.0003282613930941556,0.0,0.0003222389148616717,0.000571512605880543,0.00014514303900692465,0.004113684560345392,0.0002871867815380883,4.171474854543404e-05
49,tGravityAcc,max(),X,tGravityAcc-max()-X,0.023729692187373995,1.9715136396555935e-05,0.02296803053144569,0.025407858475381347,0.12102757516850222,0.0008272994612025386,0.004846179010462604,0.0017105773885293472
50,tGravityAcc,max(),Y,tGravityAcc-max()-Y,0.0254680270905021,0.00018699728585822676,0.04404658970607314,0.05318971812556527,0.03299474876731824,0.0014220648373908112,0.010837051023657823,0.0033302722455997363
51,tGravityAcc,max(),Z,tGravityAcc-max()-Z,0.0057314417843068975,3.930200170654628e-05,0.022078259150967772,0.010550914100332258,0.0341888633624545,0.00019518748527244307,0.0017875183634909796,0.000991015898383339
52,tGravityAcc,min(),X,tGravityAcc-min()-X,0.017535921495263316,0.00012786282311580245,0.015544178557802513,0.029611461093350312,0.04896212538357582,0.00261797298523505,0.006014409719053068,0.0008391488754979667
53,tGravityAcc,min(),Y,tGravityAcc-min()-Y,0.017745988464597972,0.0,0.046858491914141424,0.031756344710908636,0.05072260198035355,0.0011789596076081288,0.021863147195871787,0.004697615299216551
54,tGravityAcc,min(),Z,tGravityAcc-min()-Z,0.009466327416261881,2.942533381120477e-05,0.019489540581225758,0.010754940126393267,0.02713765086723362,0.000497921484105717,0.0009912649344967317,0.0015291589238140809
55,tGravityAcc,sma(),,tGravityAcc-sma(),0.002802862880572017,0.0,0.0034852606929656115,0.003746524990344762,0.002246354559486062,0.0008907698761225778,0.006622110899156208,0.0017339375183720706
56,tGravityAcc,energy(),X,tGravityAcc-energy()-X,0.03729386883534412,1.9698657442692507e-05,0.01110517144958184,0.019865209683368964,0.10678793244874348,0.002132851712128062,0.001994230734992038,0.00112804839614948
57,tGravityAcc,energy(),Y,tGravityAcc-energy()-Y,0.014326693989037614,6.877306270443806e-05,0.018169865832359508,0.011873337679803626,0.024918019140897443,0.001982962014773725,0.0138531895836158,0.008085074664780431
58,tGravityAcc,energy(),Z,tGravityAcc-energy()-Z,0.007532373292494061,6.824696818315542e-05,0.008170358785226116,0.004657158478889505,0.01750289256828261,0.00026909305633675,0.0025301177622930678,0.0007768830449133281
59,tGravityAcc,iqr(),X,tGravityAcc-iqr()-X,0.0007476833951935583,3.9361310039736693e-05,0.00034375739195319097,0.001076425893847607,0.0012383013298285382,0.0024036505966909053,0.00019736609097870106,0.0002364862614458599
60,tGravityAcc,iqr(),Y,tGravityAcc-iqr()-Y,0.00045291117189182544,6.879840210465281e-05,0.0005339050986216141,0.0007395942099526229,0.0005243269851128951,0.0016004159737637066,0.0006898850854562736,3.540857086202115e-05
61,tGravityAcc,iqr(),Z,tGravityAcc-iqr()-Z,0.00029856610835667726,0.0,0.0002839025663896512,0.00012152047589812027,0.00011404791857451246,0.00018233990457553338,0.00044455955998639056,1.6381360715578715e-05
62,tGravityAcc,entropy(),X,tGravityAcc-entropy()-X,0.001637036214506218,0.0,0.0002805713609269551,7.567427413329639e-05,0.00044315790386378526,0.005762339780830127,0.00354178346573631,0.00014883011813293884
63,tGravityAcc,entropy(),Y,tGravityAcc-entropy()-Y,0.006425630724758662,2.955277376762935e-05,0.016991121002105335,0.007052175988022952,0.002283761728225978,1.6302621665649474e-05,0.0,0.00022484594568759311
64,tGravityAcc,entropy(),Z,tGravityAcc-entropy()-Z,0.00036154560469412123,1.311010549366025e-05,0.0010371321493113095,4.60639042034763e-05,0.00025152220289628133,0.00023003257051728955,6.561555932333296e-05,0.0003804329565913218
65,tGravityAcc,arCoeff(),"X,1","tGravityAcc-arCoeff()-X,1",0.005965110531633771,0.0,0.0013396019235341658,0.0005481504124882975,0.0017833532796450874,0.0260536255387502,0.0066338572014652975,0.0018011729482535438
66,tGravityAcc,arCoeff(),"X,2","tGravityAcc-arCoeff()-X,2",0.006488719066626294,9.017065746908437e-06,0.0004129917644860243,0.0007195736024717441,0.0012327098160527157,0.013947394301633508,0.003371294544317097,0.001975378563246753
67,tGravityAcc,arCoeff(),"X,3","tGravityAcc-arCoeff()-X,3",0.0027325993032483818,0.0,0.0011430375037277337,0.00043696357666617153,0.001310600460346618,0.008940551003524172,0.0014695088989408796,0.0011252825778576645
68,tGravityAcc,arCoeff(),"X,4","tGravityAcc-arCoeff()-X,4",0.0008144207551013001,0.0,0.0008137027916526192,0.00044741691456199885,7.061625839935925e-05,0.00789125177827097,0.0004777979723845378,0.0005608866066056082
69,tGravityAcc,arCoeff(),"Y,1","tGravityAcc-arCoeff()-Y,1",0.009240074799211911,0.0,0.0013234701361742127,0.0007967319699474731,0.0006807415795806634,0.009448698903659212,0.01836797100090493,0.00264302368752906
70,tGravityAcc,arCoeff(),"Y,2","tGravityAcc-arCoeff()-Y,2",0.005469490044487634,3.1214652640514563e-06,0.00111467473406552,0.001404036388185622,0.00012013857626940675,0.013685848267597793,0.02143592532515401,0.000604200708376797
71,tGravityAcc,arCoeff(),"Y,3","tGravityAcc-arCoeff()-Y,3",0.0046705323155812875,0.0,0.0002231998618036,0.0004773123390389602,0.00024609871343733627,0.002456422690081824,0.01919065689346254,0.0008168485011957048
72,tGravityAcc,arCoeff(),"Y,4","tGravityAcc-arCoeff()-Y,4",0.002330978266400634,0.0,0.0023285693552050303,0.00025137256719137035,0.0007058765271616424,0.00544858272969986,0.016636922353330457,9.083953760020089e-05
73,tGravityAcc,arCoeff(),"Z,1","tGravityAcc-arCoeff()-Z,1",0.004215451067845828,0.0,0.0002818765827144736,0.0006685825739840723,0.0,0.0055344530608675505,0.01993592205023268,0.0015348264860365398
74,tGravityAcc,arCoeff(),"Z,2","tGravityAcc-arCoeff()-Z,2",0.006940431580245333,0.0,0.00032213366418572503,0.00019147270976587304,0.0,0.009467423899493977,0.020479095715995342,0.000865645472352109
75,tGravityAcc,arCoeff(),"Z,3","tGravityAcc-arCoeff()-Z,3",0.005236223396359131,0.0,0.000290071312537282,0.000372368643602336,4.3140312924485596e-05,0.010228358659536203,0.030698795539671746,0.0007708174233133061
76,tGravityAcc,arCoeff(),"Z,4","tGravityAcc-arCoeff()-Z,4",0.00447531522306683,0.0,0.0003081591428309865,0.00018261809128883338,0.0,0.006760989832641681,0.02305848805040722,0.0015486368473141782
77,tGravityAcc,correlation(),"X,Y","tGravityAcc-correlation()-X,Y",0.002339377312336756,0.0,0.002992863922097684,0.009223757525796563,0.00048217466726331403,8.121745538699605e-05,0.00022873306016876657,0.0
78,tGravityAcc,correlation(),"X,Z","tGravityAcc-correlation()-X,Z",0.0006624982620551219,0.0,0.0010401214453036008,0.0010251663289193628,2.137158989124703e-05,0.00012593069948577034,4.5954296207061836e-05,0.00029372781985302605
79,tGravityAcc,correlation(),"Y,Z","tGravityAcc-correlation()-Y,Z",0.0020053277959361797,0.0,0.00040636665593065226,0.003994627100642773,0.012033876908194695,9.74564618441476e-05,0.00023573428306617578,0.00013390295695413443
80,tBodyAccJerk,mean(),X,tBodyAccJerk-mean()-X,0.0001943399494721663,0.0,0.00019161924689577156,0.00022136316515141048,2.920624661893722e-05,2.5220577534889428e-05,9.528219938638274e-05,0.00018564728827597226
81,tBodyAccJerk,mean(),Y,tBodyAccJerk-mean()-Y,0.00018160219150395972,0.0,0.00022699285938024508,0.00024379941100408496,0.0,2.1316259884099823e-05,0.00017453551238283928,0.00013659208043406693
82,tBodyAccJerk,mean(),Z,tBodyAccJerk-mean()-Z,7.025777082525954e-05,0.0,0.0004023649078444078,0.00018605632014661748,0.0,0.00011244464557415155,0.0002606057374180702,0.00010648871592038766
83,tBodyAccJerk,std(),X,tBodyAccJerk-std()-X,0.0043338641740495315,0.059852453461703065,0.0007110517744977524,0.001723315457910782,7.952114564945983e-05,0.00014688291862835457,0.0027628041429880045,0.009668431633584513
84,tBodyAccJerk,std(),Y,tBodyAccJerk-std()-Y,0.00606393397318581,0.0,0.0004981234864697352,0.000132297971346492,7.69776613340429e-05,0.004041741744082617,0.00034337526707446843,0.00014442883321354568
85,tBodyAccJerk,std(),Z,tBodyAccJerk-std()-Z,0.0002479809138226896,0.009881675016372238,0.0006576495688955902,0.00042207422242909363,1.967684025728061e-05,0.0002279747106431134,0.0026304855348163996,0.0004900155173354661
86,tBodyAccJerk,mad(),X,tBodyAccJerk-mad()-X,0.010382559706238963,0.030029050692158,0.00023923975536960376,0.0021484471487705475,7.023468722379425e-05,2.951986960342286e-05,0.005058860710702395,0.004617164246765031
87,tBodyAccJerk,mad(),Y,tBodyAccJerk-mad()-Y,0.00024246819333658762,0.019862800815067135,0.0001469661786151639,0.0018746090718172407,0.0,0.0004650880916558512,0.0015833957212705366,0.0006631305964663758
88,tBodyAccJerk,mad(),Z,tBodyAccJerk-mad()-Z,0.00047016984980684137,0.0,0.0003310033740066182,0.00035996051617944087,6.752171913945195e-05,0.000757242367580104,0.0009941432924028546,0.0006829256196825141
89,tBodyAccJerk,max(),X,tBodyAccJerk-max()-X,0.0010775951631296875,0.0,0.0002776625034370265,0.0004185287691736594,0.00011019519917524133,0.000285473939439662,0.0011165037576164076,0.013302357661643265
90,tBodyAccJerk,max(),Y,tBodyAccJerk-max()-Y,0.00017807026213117357,0.0,0.0003999017076608329,0.0003106097153339795,4.092117315542515e-05,0.006630743460829608,0.0009138713796264937,0.0003351581669125561
91,tBodyAccJerk,max(),Z,tBodyAccJerk-max()-Z,0.0003435407320545093,0.0,0.00034584640008383566,0.00022256610283179215,2.8669022787735758e-05,0.00022974587304891734,0.0027656401662162606,0.0009774207916077933
92,tBodyAccJerk,min(),X,tBodyAccJerk-min()-X,0.00020352536726751683,0.0,0.00031604549193765363,0.00024166128436085572,0.002078493176353779,0.00044084911673960767,0.0008115757601245752,0.0008566101101121146
93,tBodyAccJerk,min(),Y,tBodyAccJerk-min()-Y,0.00026521230292330744,0.0,0.0007037334946089351,0.0001509114989020062,0.0,0.00019369342887685332,0.00018405027204774154,0.0004052402801616327
94,tBodyAccJerk,min(),Z,tBodyAccJerk-min()-Z,0.0002518685867581098,0.0,0.00018688597496234333,0.0008610750686565288,1.8852462457866132e-05,0.00016690238693302503,0.0017891242167484634,0.0005674402958115331
95,tBodyAccJerk,sma(),,tBodyAccJerk-sma(),0.00421382986604931,0.00013663703561392086,0.00013982422921414472,0.0004877793770245246,4.7772765064371735e-05,0.0002695699045467244,0.0023821533579990732,0.0015237499455861537
96,tBodyAccJerk,energy(),X,tBodyAccJerk-energy()-X,0.002231476426171267,0.04020407968489773,0.0008190275061647448,0.0020696797173705432,0.00029969330195875386,8.042450391176692e-05,0.0006360066806066022,0.0009398601538552384
97,tBodyAccJerk,energy(),Y,tBodyAccJerk-energy()-Y,0.0041150546425126125,0.0,0.0001932454695850976,0.0002904536330445457,0.0,0.006245073065943163,0.005470407582525951,0.0003482528775600011
98,tBodyAccJerk,energy(),Z,tBodyAccJerk-energy()-Z,0.0004861658014173362,0.0,0.0005109601385266861,0.00036636277814283566,9.616399868942124e-06,0.0029577160768308403,0.000623797408546006,0.0012245803153785365
99,tBodyAccJerk,iqr(),X,tBodyAccJerk-iqr()-X,0.0003693936997236813,0.01,0.0001289672721320466,0.0008049457085101397,0.0038707366353668803,0.00023132890696575203,0.0005206753692593691,0.0006378613270651607
100,tBodyAccJerk,iqr(),Y,tBodyAccJerk-iqr()-Y,0.004279614566802989,0.01981444722774626,0.0006989105482012194,0.0004466289380738381,1.5564083386748226e-05,0.003656084714725112,0.00022390584672934204,0.0003554138542532377
101,tBodyAccJerk,iqr(),Z,tBodyAccJerk-iqr()-Z,0.0022446624522891524,0.019881770899037948,0.0003257586221898137,0.0005426316834255501,0.0,0.00024335582986364412,0.0007734553333938399,4.680058700498337e-05
102,tBodyAccJerk,entropy(),X,tBodyAccJerk-entropy()-X,0.0066648540262216225,0.02003858474387211,0.0020438804957467168,0.00016771324096559917,2.351997312003072e-05,0.01619088329237111,0.007074539826604247,0.004983326127605266
103,tBodyAccJerk,entropy(),Y,tBodyAccJerk-entropy()-Y,0.002164305809905917,8.966644632964705e-05,0.0002728673878092685,0.00025618568201014327,0.0,0.00025959880986864983,0.00011970806354332175,0.0005564472757063393
104,tBodyAccJerk,entropy(),Z,tBodyAccJerk-entropy()-Z,0.00040086556555857245,0.0,0.0013840869644486853,0.000384700838502764,0.0,0.0010063508366009736,0.0002698544815646795,0.0004257579779230598
105,tBodyAccJerk,arCoeff(),"X,1","tBodyAccJerk-arCoeff()-X,1",0.00032019243643699056,0.0,0.0008598125181774651,0.00039211348342277824,0.0,4.165566844992682e-05,0.00010061716980709092,0.0002074032587899017
106,tBodyAccJerk,arCoeff(),"X,2","tBodyAccJerk-arCoeff()-X,2",0.00018989693599596278,0.0,0.00033448906656014356,0.00040176979866511967,2.2760384102679048e-05,0.00019306825812668083,4.32517132313037e-05,0.00023217901399852491
107,tBodyAccJerk,arCoeff(),"X,3","tBodyAccJerk-arCoeff()-X,3",0.00018303776799227637,0.0,0.0003510559296201661,0.00031709527360581193,3.0388055898293472e-05,0.00021979164301459504,0.00018523842752955633,0.0002324360919861333
108,tBodyAccJerk,arCoeff(),"X,4","tBodyAccJerk-arCoeff()-X,4",0.00027894162968792566,0.0,0.00014449867429941696,0.00019476570619816137,0.0,0.00030698732655799787,0.0004221766904193536,8.08676375080258e-05
109,tBodyAccJerk,arCoeff(),"Y,1","tBodyAccJerk-arCoeff()-Y,1",0.00017689572905438687,0.0,0.00033288567198329165,0.00029288228563972184,4.493042660981592e-05,2.7198542645942334e-05,0.00016376434993835458,8.2128040883191e-05
110,tBodyAccJerk,arCoeff(),"Y,2","tBodyAccJerk-arCoeff()-Y,2",0.00011235716244171699,0.0,0.000191839225155259,0.0005035936449755224,2.1876399829155738e-05,0.00018064035467738932,0.00012432755308606523,2.683237714674647e-05
111,tBodyAccJerk,arCoeff(),"Y,3","tBodyAccJerk-arCoeff()-Y,3",0.0001686353971043667,0.0,0.00032392281169229826,0.0002045484538097721,0.0,6.0342824281445054e-05,7.821380758515575e-05,9.30900719344774e-05
112,tBodyAccJerk,arCoeff(),"Y,4","tBodyAccJerk-arCoeff()-Y,4",0.0002960881029656439,0.0,0.0002998925539942344,0.00027544752447441557,0.00010988123597208679,0.00015771093611358992,0.00019191151058967786,0.00025416046821052197
113,tBodyAccJerk,arCoeff(),"Z,1","tBodyAccJerk-arCoeff()-Z,1",0.00017875539943699618,0.0,0.0002547713696200893,0.0002731189680690207,0.0,2.8591106540424016e-05,0.00041173981292841853,7.735370609537991e-05
114,tBodyAccJerk,arCoeff(),"Z,2","tBodyAccJerk-arCoeff()-Z,2",0.00021024439101885735,3.625966989785007e-05,0.00020439323257631943,0.0002739693399535281,4.3224704067769416e-05,0.0001465283938909142,0.00023644152708586158,0.0003192155877832295
115,tBodyAccJerk,arCoeff(),"Z,3","tBodyAccJerk-arCoeff()-Z,3",0.00015732817341600105,0.0,0.00033154667450071846,0.000210600518507623,1.092619838774865e-05,3.468784845101139e-06,0.00019981709203981943,0.0001458239330690486
116,tBodyAccJerk,arCoeff(),"Z,4","tBodyAccJerk-arCoeff()-Z,4",0.00028104087532230295,0.0,0.00035456754353469254,0.000208336621404607,4.1888297872340444e-05,0.00015672089731960426,0.0005556673520770817,0.0002262203291274468
117,tBodyAccJerk,correlation(),"X,Y","tBodyAccJerk-correlation()-X,Y",0.0009398075503560487,0.0,0.00024359568654289118,0.0006200016515375723,3.211060012427096e-05,0.0040640986721160914,0.0014730877385395857,0.0002516826215626777
118,tBodyAccJerk,correlation(),"X,Z","tBodyAccJerk-correlation()-X,Z",0.0003967176533227622,9.227037857218177e-06,0.0006917726021153489,0.000504510544268026,0.00015862139179374446,0.0004203534304357245,0.0005965216130445916,0.000363633898015115
119,tBodyAccJerk,correlation(),"Y,Z","tBodyAccJerk-correlation()-Y,Z",0.0004148331910705777,6.097517358603037e-07,0.00044893123679473775,0.00012156345011235279,0.00011152991836248005,0.00024763698473102293,0.0003821368403576413,0.0006082538557344928
120,tBodyGyro,mean(),X,tBodyGyro-mean()-X,0.00036933325003325865,0.0,0.001107397896986388,0.0012151381213707695,0.0001464226200274394,0.0008902512710288978,0.000628955880446201,0.0005673365954973264
121,tBodyGyro,mean(),Y,tBodyGyro-mean()-Y,0.0004496116462245697,0.0,0.000312564914803175,0.00044003520461232987,0.0,0.00044994852564180307,0.0003180991250578061,0.00019516626016436556
122,tBodyGyro,mean(),Z,tBodyGyro-mean()-Z,0.0004142701936317283,0.0,0.000541683057729195,0.0010893938065755632,0.0004440699903017842,0.00045004999246567404,0.0012051749888686372,4.050356899708244e-05
123,tBodyGyro,std(),X,tBodyGyro-std()-X,0.0012314221947074134,0.0,0.004441233001208928,0.014484466728020671,0.0,0.00033653043076100497,0.0001297833650579327,0.0010819948352616346
124,tBodyGyro,std(),Y,tBodyGyro-std()-Y,0.0003664836673423627,0.019774218534405783,0.0004430360991034535,0.0013474941129485898,0.0077808071750700035,3.023718115421403e-05,5.3643849054677675e-05,0.0006584191101011513
125,tBodyGyro,std(),Z,tBodyGyro-std()-Z,0.00032145790903078916,0.0,0.0011112859435322361,0.0015867698938502187,5.745823299780134e-05,0.00037589926877509844,0.000803188204961685,0.0006249621138417608
126,tBodyGyro,mad(),X,tBodyGyro-mad()-X,0.00262674323306647,0.0,0.003315486570731001,0.009572705436382764,0.000670555258765324,0.0002938693860195106,0.0005485129551467921,0.0008775489419504041
127,tBodyGyro,mad(),Y,tBodyGyro-mad()-Y,0.0003912128303211186,0.00998197290693201,0.0002523663334337733,0.0016361799538459143,0.0019823634147984564,7.963967882532635e-06,0.0012117856680704082,0.0010277279554534154
128,tBodyGyro,mad(),Z,tBodyGyro-mad()-Z,0.0006713665171704759,4.0627583347889934e-05,0.0010369579996327236,0.0006446115047934342,0.00010818837803013901,0.00031774026757586414,0.0005130474163234435,0.0005423020132945096
129,tBodyGyro,max(),X,tBodyGyro-max()-X,0.0025350910376819675,0.0,0.00392164067658949,0.008370568271134336,0.00020103664055601364,0.00022529165883402932,0.000745419622556493,0.0003149749120475163
130,tBodyGyro,max(),Y,tBodyGyro-max()-Y,0.00028748610362285286,0.0,0.0006199105983637617,0.0005374198941866421,8.427001394581662e-05,4.83779785213632e-05,0.00010930828883647173,5.685520569873462e-05
131,tBodyGyro,max(),Z,tBodyGyro-max()-Z,0.00035594084782291095,0.0,0.0005052096237648841,0.0008831760439890459,0.0002005897916019134,8.832948415083973e-05,0.00033797104646200884,0.0003526253506016031
132,tBodyGyro,min(),X,tBodyGyro-min()-X,0.0010783021066007525,0.0,0.003802529557443412,0.0032035564815608196,0.00021060919162894917,0.0002618379302167123,0.0006380421837738348,0.002227429308407916
133,tBodyGyro,min(),Y,tBodyGyro-min()-Y,0.00016748278040670003,0.0,0.00033775494221354596,0.00032316226878447026,0.0,0.00025844063831590087,0.0003888426417644949,0.0002428341303145583
134,tBodyGyro,min(),Z,tBodyGyro-min()-Z,0.0004479385014928098,0.0,0.0016048388278667221,0.0006895523813230535,0.006711565948192105,9.565074914594331e-05,6.497446905566493e-05,9.529597204148528e-05
135,tBodyGyro,sma(),,tBodyGyro-sma(),0.0003612990663044696,9.8444745900202e-06,0.00359787831138232,0.00036377571411686064,0.0,0.0006688291064143447,0.004393305777095253,0.0002832175130257611
136,tBodyGyro,energy(),X,tBodyGyro-energy()-X,0.0011216023871407934,0.0,0.0023813046453277724,0.005752980959662563,0.00036341154911077894,0.0008208727776453731,0.002426198718900947,0.0010513325776379777
137,tBodyGyro,energy(),Y,tBodyGyro-energy()-Y,0.0003825943135819254,2.2307133058536155e-05,0.0006750865823043048,0.0010989511540148336,8.110317945813417e-05,1.609690182783257e-05,0.000481793310980389,0.0005623799755716405
138,tBodyGyro,energy(),Z,tBodyGyro-energy()-Z,0.0004976528683830882,0.0,0.006685199292409687,0.00045195647296134234,6.180860266250198e-05,0.000497922089769568,0.000707044277212346,0.0005779561005582981
139,tBodyGyro,iqr(),X,tBodyGyro-iqr()-X,0.002331173716977079,9.845053839088456e-06,0.005016647073038124,0.010653661427471196,1.8142388659684758e-05,0.00041235932707473866,0.00022956615139204729,0.001192311597047037
140,tBodyGyro,iqr(),Y,tBodyGyro-iqr()-Y,0.00024890149800224545,4.7605605530893604e-05,0.00042396083219771284,0.00037456033492230876,0.000377011450889855,9.865062625782725e-05,0.0003780139309831754,0.0003442966543927873
141,tBodyGyro,iqr(),Z,tBodyGyro-iqr()-Z,0.0005858410385929666,9.845618030206905e-06,0.0007153738659723597,0.0009866379675666894,0.00039029350033868503,0.0008406099447826239,0.002726469092076045,0.0005828062770739427
142,tBodyGyro,entropy(),X,tBodyGyro-entropy()-X,0.000989472064281095,0.0,0.0027212185773225718,0.003302338423152834,5.725283275321114e-06,0.0006324398188210155,0.00028815126688017936,0.0004241476303566731
143,tBodyGyro,entropy(),Y,tBodyGyro-entropy()-Y,0.00038036706982242757,0.0,0.000705050570149866,0.0003608493803851507,8.952606852766524e-07,0.0004890493310750238,0.0004474674521480454,0.0005345080233377928
144,tBodyGyro,entropy(),Z,tBodyGyro-entropy()-Z,0.0006310546463948137,0.0,0.0008298053351304407,0.0006414280373156536,0.000575840916279102,0.00021768696072341575,0.000575310447376678,0.00019230973248712786
145,tBodyGyro,arCoeff(),"X,1","tBodyGyro-arCoeff()-X,1",0.000582493279283411,0.0,0.001433723351875948,0.0012355438660073819,7.666843220338985e-05,0.0001411474487090641,0.00041823309233154584,0.0009426375313540053
146,tBodyGyro,arCoeff(),"X,2","tBodyGyro-arCoeff()-X,2",0.00017320831932349083,0.0,8.016011089595208e-05,0.00022855831799501136,5.425345015563127e-05,2.82269905337115e-05,9.516559509836037e-05,9.068929139289798e-05
147,tBodyGyro,arCoeff(),"X,3","tBodyGyro-arCoeff()-X,3",9.812138901145039e-05,0.0,0.000171669584797137,0.00040145600468928955,1.557836533633198e-05,0.00019109685269505793,0.0002064680485384466,8.615655256605313e-05
148,tBodyGyro,arCoeff(),"X,4","tBodyGyro-arCoeff()-X,4",0.00027450153230148134,0.0,0.0005755623408673299,0.000592344618489513,1.161474707919399e-05,0.0002253294740386335,0.00025936905955384034,6.081082375440955e-05
149,tBodyGyro,arCoeff(),"Y,1","tBodyGyro-arCoeff()-Y,1",0.0002906139260808979,0.0,0.0008164043276057173,0.0015961042229284714,8.350471756283262e-05,5.983289587129792e-05,0.00018504050392347565,0.0005807333565343811
150,tBodyGyro,arCoeff(),"Y,2","tBodyGyro-arCoeff()-Y,2",0.0002205428834143225,0.0,0.0009606077915369758,0.00043876519547570195,0.0,1.8770044069414226e-06,8.002140392913675e-05,0.00042499099163011275
151,tBodyGyro,arCoeff(),"Y,3","tBodyGyro-arCoeff()-Y,3",0.00014017852484074652,0.0,0.00021538957284299685,0.00011360408682351361,0.0,0.0002154216454155455,0.00011039936476421444,0.00010870115841130831
152,tBodyGyro,arCoeff(),"Y,4","tBodyGyro-arCoeff()-Y,4",0.0001670590413743409,0.0,0.0003691512149689344,0.000508249063110897,4.162226564610993e-05,0.00021374133393516417,0.00024335206066559729,0.00023883731622975903
153,tBodyGyro,arCoeff(),"Z,1","tBodyGyro-arCoeff()-Z,1",0.00017149688931496044,0.0,0.00047684350527661906,0.00036414111199452835,7.716777265015492e-06,7.25172637590593e-05,0.00021333290944676827,0.00016631079115509594
154,tBodyGyro,arCoeff(),"Z,2","tBodyGyro-arCoeff()-Z,2",0.00012604141948881193,0.0,0.00027097299934187246,0.0005204054474527773,0.0,0.0,0.0002599630503667667,0.00012796000869124606
155,tBodyGyro,arCoeff(),"Z,3","tBodyGyro-arCoeff()-Z,3",0.0001383558285795941,0.0,0.000394880439505972,0.00044725138274100644,0.0,0.00012147386611869106,0.00013748847571550394,3.249655143494199e-05
156,tBodyGyro,arCoeff(),"Z,4","tBodyGyro-arCoeff()-Z,4",0.00015828662801128547,0.0,0.0002726383629120351,0.00022315100251726249,5.833895019010378e-05,0.000445394373348926,0.0002391279137554723,0.00016046694456439882
157,tBodyGyro,correlation(),"X,Y","tBodyGyro-correlation()-X,Y",0.0012131801630173916,0.0,0.0032669160827130685,0.0004135294498297117,0.0008884836471288007,9.256813180838265e-05,0.0009770204447634731,0.00014140036981439942
158,tBodyGyro,correlation(),"X,Z","tBodyGyro-correlation()-X,Z",0.0007541415176013363,7.3683014573340265e-06,0.0006924657962618366,0.0012492275900016728,3.1085050930312366e-07,0.0007490742784101684,0.0012297489848758342,0.0004889478522523179
159,tBodyGyro,correlation(),"Y,Z","tBodyGyro-correlation()-Y,Z",0.001231827786883072,0.0,0.0008768106641310458,0.0007898298885674207,0.00019237908073008764,0.000466400066825761,0.0025134050602690725,0.004581806387050417
160,tBodyGyroJerk,mean(),X,tBodyGyroJerk-mean()-X,0.00030361221060899767,0.0,0.0007624339472421651,0.0006634738550453179,1.4471530246380398e-05,8.65650476528669e-05,0.0001223886298594486,0.00041164372766751246
161,tBodyGyroJerk,mean(),Y,tBodyGyroJerk-mean()-Y,0.00015000416232244026,0.0,0.00016117187922167178,0.00031888223879978755,0.0,8.425762163439224e-05,9.094060827523955e-05,0.00023728246249685823
